key,source,Translation
31E4690D4B1BE43D6F7D218E9ABDBBC2,0.019,
54601E5740E16236BD2691A867568F56,0.020,
5108184E4254CD248481E49EA287C5FE,1 Month,
A84FF45C452A7B3749CD96B5EAC1CF57,1 Week,
17090BA24A8F1AC7EDCCDB8B724E87DD,1 Year,
B665AC494C81906D2F69999E9DD0D8E0,1 hour,
873C9B624DCF4847D6FE0589B08B2782,1 minute,
64CC96F14C97057088FDB7A5E2882F98,1-Ingredient Recipes (Well Fed),
0BE5974641BF4F3550C49FAF336A103B,1.5 Months,
77A222E941C6D9991A94EDB88B5706E6,1.5 Years,
B1AB3E9242231E5D317E8BB0EF186450,10% likelier to find rare items while scavenging.,
C2F159504CF8367CE1B265A2C91505F3,10-in-1 Shampoo Review (Dirty),
F38F0A7946681A6793F162ADAA96B786,101 Useful Tips for Staying Awake 72 Hours (Tired),
5542E538411DF5F4E646608AA9D5D95B,12 Gauge Round,
8A9513DF4B69A68D681CAA82724B975B,15 minutes,
EE73B1714E7B4722A4E620BD664FCFB1,16,
C010775B41EBC68A24A900A5A4F3349E,2 Months,
980E04604C2851D96DBE2BA89F232A70,2 lockpicks remaining,
9FBC1CA04AE02094353431BEBD43395C,3 Months,
B7294B82465DEAEBBF7D53ADC3FB7895,30 minutes,
952E47674B9A199D23EE4C99F0F48C0B,3rd Grade Science Textbook (Burnt Hand),
AFFFB2974C8B094FBE9AE19614908727,5 Days,
6FEBB0DF425F8A691FAAF2926A4D4CC2,5 minutes,
F015570D42CD3A105C0FEEACFFC4C284,5.56mm Round,
BDE5CBB548B5FD9CEA9B10A337136F0F,5.7x28mm Round,
7D6AE4B34737E8F96086139AD4DB7406,50% fall damage.,
B9816492436B190E761A55841A51D2F7,50% less likely to break your arms or legs.,
2E18FC1C4056F9024F9437876A2ED1E1,50% less tiredness from jumping.,
A658902D452F799C35654097452CB8FF,50% less tiredness from melee weapons.,
18761A5D451E98816DB0F5A5951925D1,50% reduction to all incoming damage.,
44DF35D24ECD9954CA3496B544A093CB,57,
45B5A316401B8CB342DE0C999648E355,6 Months,
656F21754C6EA34B8EF0248A8AD268BF,7.62mm Round,
34DB129A4777C0A70EFAF5B2912AAF09,9 Months,
4494CC7143D5823C0388C1A525F8F68F,93.4 Broadcast Station,
7877EDFF475D0A7FA4E50AB99FE626D4,93.4 Broadcast Station,
948C388F485165CF2C6A9FAE51033F4D,95.2 Golden Days,
13E77D75E5E746DAA1FC60C3181EA5ED,9mm Round,
4BEC5909477A3BCAC2C4FE97A171C24E,"<Link to=""{URL}"">Read more here.</>",
5B2CD6FF4AA41580556072961985CAD7,A BBQ Fajita.,
B0BBFFD04A6DA25009BE5AB635828C4B,"A Diver's Guide to Holding Your Breath (Drowning)",
E049C279434197426578D7992041F8F3,A Lightless Bog,
BA42EC05491BAC5DE45E7E941DAE5841,A LoneStar 1911 magazine. Holds .45 ACP Rounds.,
671185BF4E1450C423AFB7A6F25B7414,A P9 magazine. Holds 5.7x28mm rounds.,
D194A8104A1B2E3DDED657B3620F01B5,A Sunny Day in the Sahara (Overheating),
1D1630074BFA6E1121038FB234B18BD9,A Turkish beef kebap.,
F492C3FE4E34010A61E53FA312BA9D61,A UN Fifty-Seven magazine. Holds 5.7x28mm Rounds.,
5A0764C547EF3F9AEA7F37A7D7A61D7B,A Wolfram 17 magazine. Holds 9mm Rounds.,
334B0E18426C3FB0EC5ABEB2371A9C05,A baby plant that failed to grow.,
33A285CE485C845326C4C89701B2BD6F,"A baby plant that hasn't grown yet.",
AC583C614F9327339767C795A6267990,A bag full of flour.,
F31909564254806CE7F1E2BEB70E0754,A bag full of yeast.,
2476436A4F299A67771D4FABC8C6CBEE,A bag of animal feed.,
374B8A9C4E4E1786E1B4CDB5CE0547C0,A bag of animal feed.,
3CCC6F56437438784FBE06BCF429ACCC,A bag of animal feed.,
6780EA0847D69D4195098FACA0D21008,A bag of animal feed.,
7F92E8794D1D9AD783D604BD3AE86F9C,A bag of coffee grounds.,
A6CF74A840B5369B84CC208765C13750,A bag of compost.,
95A6E6DB49E191F74711258F7893864F,A bag of concrete mix. <cf><cf>Useful in crafting.,
B8C8EA574247998C23685FA541177264,A bag of dry cat food.,
CBAB99E143DC45C4A0C7059036A2BF85,A bag of dry dog food.,
87446CCC4D41CE9E0BEC808823D30DF2,A bag of flash-frozen fries.,
F63C3996489F51475C826C8C19275F82,A bag of hot dog buns.,
342A3BAA4CB5931AD9243780296EE752,A bag of rice. Would be better if it was cooked.,
A8DC8252449C82690BD2DEAE540DCB98,A bag of rice. Would be better if it was cooked.,
187170B5444B54D4AF2A2C8CE71EEE13,A bag of standard quality planting soil.,
6EBFC3994D8FB4AE542C03A773597B3E,A bag of sugar. Would be better if used in cooking. ,
AD2D0A124F886BA4535122974417970A,A baguette.,
039F842E4F27D0B6BB24E384CDBCCA2F,A ball of steel wool.<cf><cf>Can be used to strip rust off of cars.,
A93DC15B43EF7068D80275B3CC7A7A30,A banana.,
DBEF627C42355D059AE33E9239A2C56E,A bandana.,
983839EF46A790C543B9EF90CA1BB15C,A bar frequented by veterans.,
9D92659942E700C1920B51834D489FE4,A bar frequented by veterans.,
9B292D6A4CEECBFC225E8492122F0D7B,A bar of soap.,
835AF49149E8C6A1D7C26297C864DE07,A barber shop.,
891E80CE491CAEC8AC191CA796D78D7D,A barcode scanner. Used to scan barcodes.,
73C762C14AEA21C23A36DEA12772B877,A barn storing various vehicles outdoors with a mechanic shop inside.,
FD2092F7440FD00D1ACE609C919CA80E,A barn with different traps and other defenses.,
6E0601FD444209352F664285C60DE870,A baseball diamond.,
7388AA47430EB58C5B2010BD818F53D7,A baseball hat.,
00A4861A424B6E4BAFFC29BE27E4B2FB,"A basic bandage.<cf><cf>Used to cover deep wounds, stop bleeding, and prevent infection. ",
776CBCA448513309D5C7CA86C519C4AA,"A basic bandage.<cf><cf>Used to cover deep wounds, stop bleeding, and prevent infection. ",
950D76C24BDE2DAB46539DB2425B6954,A basic hammer.,
AA38C3C2474A10D98E8DDFBEF33FC889,A basic respirator.,
0B677B62413B7D105FF842B350D24E09,A basic screwdriver.,
BCBC67BB44A340C084D2EB87635EA3EE,A basic sponge used for cleaning dishes.,
7A7BAE574E780779155DECAFB0EEC578,A basic walkie talkie. <cf><cf>Allows for cross-map communication within a certain range.,
EC8A741C40C385041C9163B4B1A4F435,"A battery used for power tools. <cf><cf>Battery will deplete energy as it's being used, but can be recharged.",
E2DE2D8243937E33D75A3C88D0ECC56C,A battery used to power some smaller electronics.,
10CF81BB451D7F3DDF59DBB75C0FE2D2,A beef enchilada.,
E7759465488ECA628EE5D2BC5A9593EC,"A beer bottle, usually has beer in it.",
965C0418432FD24DABDDF3B1825D2082,"A beer bottle, usually has beer in it.<cf><cf>A pseudo-imported European beer, sold internationally and bottled in hundreds of different countries.",
DE701A944F157B10A47970AB281FD89F,"A beer bottle, usually has beer in it.<cf><cf>Cerveza Higado is an imported Mexican lager, known for ads featuring tropical beaches and day drinking.",
4DD657F34B6342597902F0A5D7F28CC0,"A beer bottle, usually has beer in it.<cf><cf>Cheap, uniform, and flat. It gets the job done.",
613E2D9440FFDAF9362537809F63EAE9,"A beer bottle, usually has beer in it.<cf><cf>Comes from a small microbrewery based in NYC. Double the alcohol content, triple the price.",
87349B60421812E26C3147817F6AEEAA,A beret.,
F6CAB6DE4A78B0BADBB9E1AAF4744BE6,A bit warmer than a T-shirt.,
54C2AAA945D11A8D16EC84A057A0C710,A blood pressure cuff.,
6536A43C465CE9D991F4D280FBC396C6,A blue binder.,
B8EA69054444C1EDF7ECC2B301FDD44D,A bone scraper.,
9B702DC44F5EBE15511B62A924A93915,"A bottle of bleach, usually has bleach in it.",
121024AD447340C3D7C5748FD06C33AF,"A bottle of car oil, usually has car oil in it.<cf><cf>Essential to keep car engines happy and healthy!",
CCB70A5F4447D4D4508FD187DA5E0658,"A bottle of cold medicine, usually contains cold medicine.<cf><cf>Can help reduce symptoms of colds. Makes recovery from colds occur twice as fast.",
476CF87248B493608A765585D53EEE95,"A bottle of conditioner, specifically made for dogs or cats, usually has conditioner in it.",
0E08BE954E5538FAD279F5A36F9314F3,A bottle of cooking oil. Would be better if used in cooking.,
EFDCE3D745DC113540A2CD8A7284CD5A,"A bottle of detergent, usually has detergent in it. Can be used to clean clothing.",
63F570EA46A53FF7FDD745AC58230DDD,"A bottle of fabric softener, usually has fabric softener in it.",
FE899DEF440BC8504DDF9EB4A037D412,"A bottle of glass cleaner, usually has glass cleaner in it.",
DDC8240E4312AFE4F42E7699F772399A,"A bottle of glue, usually has glue in it.<cf><cf>Useful in crafting.",
2CCE6F494A3401DD0376CBA3B00E43DE,"A bottle of hair growth serum, usually has serum in it.",
067DE50440E1AFEA6092D88872C4643D,"A bottle of hand soap, usually has hand soap in it. Can be used to disinfect smaller wounds.",
727C8F594385A502686EAA99EE2E2CFB,"A bottle of hot sauce, usually has hot sauce in it.",
E65D7CED415DF9B19C0D24A505B58F45,"A bottle of ketchup, usually has ketchup in it.",
05CAA668445595663607A7A09A2C1404,"A bottle of pet purfume, usually has perfume in it.",
707D33464D0D19404FC8BEA2C7E07036,"A bottle of ranch, usually has ranch in it.",
B66C7A02445AE8897333D0BF2D093CA2,"A bottle of shampoo, specifically made for dogs or cats, usually has shampoo in it.",
90BA9604443A2AC0460FCAABFE2B261F,"A bottle of shampoo, usually has shampoo in it.",
AB4D2B9D4F629264FE1CD298352D2DE8,A bottle of sunscreen.,
AD6F82144A0BC127428438821EDEA7CD,"A bottle of toilet cleaner, usually has toilet cleaner in it.",
2F0742894576D25B9D84B3ABECFD848F,A bottle of toothpaste. Minty!,
543EDD17454C2C155F6A99B9CC8288FE,"A bottle, usually with water in it.",
45A367FD48D1DCE1A65D279CACB6DF8E,"A bow, for firing arrows.",
638B000B4FB397732AC24EA5994A53C7,A bowl of cheese fondue.,
2E9A22CB40EDBC8BF686EBB4ADBE4849,A bowl of chocolate fondue.,
F6DB1843452C57342F5AFB8B391814E3,A bowl of jambalaya.,
C4A8920048DD95EBBA10B78EFD1953CA,A bowl of rice pilaf.,
2690AE1A4691916CDBBB99ADF51A825B,A bowl of risotto.,
66A1796D4D26BC75E5B1B4A31FF12C72,A bowl of soup.,
6AAEE1064294577D0A4A0C8361036DA1,A bowl of soup.,
6E481A99479152D8D7C8AE823CE10739,A bowl of soup.,
BC3677834DD1C645F559229630F7157F,A bowl of soup.,
F70293234AB2523117689CB4FC24553E,A bowl of soup.,
F9F9FA244C26788057B9AEA20E490C55,A bowl of spaghetti carbonara.,
926220E74206F51AA932D385A8D2878C,A bowl of stew.,
AD9FA575405D9D5CF1DF66950D72196E,"A box full of bauxite powder. Don't breathe this!<cf><cf>Used in advanced crafting recipes.",
897F3E1B44F264711B403D968862D62B,"A box full of graphite powder. Don't breathe this!<cf><cf>Used in advanced crafting recipes.",
CCBACBE04039745799CFF593B94E4EB1,"A box full of limestone powder. Don't breathe this!<cf><cf>Used in advanced crafting recipes.",
CF6F286541ACC43728DA8BAAD3666FC9,A box of .357 Magnum rounds.,
0500E14F4FDB99A36FFAC4A6ED2C9085,A box of .38 Special rounds.,
1E5A85FE47736609A6B6058B410DF452,A box of .45 ACP rounds.,
BD4CAFD141C74CA314A2E1B2408C9E24,A box of .50 BMG rounds.,
0B8F652848C7E3C2BB6FD482662B476D,A box of 12 Gauge rounds.,
FFBEF1814997857666FBF1AF83B21B94,A box of 5.56mm rounds.,
B9BEB8524369F4A6591D5084E70C8CDA,A box of 5.7x28mm rounds.,
E53300CD401E0BBFD245728C298AA0AB,A box of 7.62mm rounds.,
2B3DC6EBA0B1471994EB5B1815475A5C,A box of 9mm rounds.,
3D93960D4618D96A8D52F38C7BF8E8D0,A box of almonds.,
5FD709FE48B925B6DA692984D05CDC91,"A box of beef broth, usually has broth in it. Would be better in a soup!",
FA5899454CF076B61E7C64AA14FE6121,A box of beef patties.,
B8DC79BE41EFCDF3771B49AEFCE3AC61,A box of breadsticks.,
9A2C73364BFDB2E26FA70DA886D2877E,A box of cashews.,
090323304A89067512C3DB82141E942A,A box of cereal.,
573E82624C049C3A0B7E47BA7C071AAF,A box of cereal.,
E075D32D4615AE41606C1FA29E3F7BDA,A box of cereal.,
484DE67D47517D9E3A2EBDBF3F4E7E23,A box of chalk sticks.,
27F88F8E45F67AC9945C67AD888F91E8,"A box of chicken broth, usually has broth in it. Would be better in a soup!",
C27E659340B44AC6175D0B843DDBE619,A box of chicken noodles. Would be better cooked.,
2B56AC174A8D96B663EE0BAF66A0A95C,A box of chocolate boom tarts.,
A06CC67C4BA4D3B9461015B25E0241B6,A box of chocolate chip cookies.,
8A454CD64D9806922D480C917AEB9EED,A box of citrus cakes.,
8299B68042AB2D22B1B641B6001C3794,A box of crackers.,
ACAE709F408E5A9C1471E5A3D7A8D34D,A box of crackers.,
AD7BA18347BAF8501C67659E286BF7BD,A box of crackers.,
059C4A624FADA0DCA6D48F956DD85732,A box of fancy chocolate with nuts. Expensive!,
BC1DC1184D863FE6EF9801ADA8BE9C66,A box of fancy dark chocolate. Expensive!,
250567FC4050B467A72ED6A09DE27BB8,A box of fancy milk chocolate. Expensive!,
C210625D4C1AEBF7787C9DBD451FDBA5,A box of flash-frozen fish.,
E6084A7B40FFD8BFB9184ABB08250C59,A box of flash-frozen waffles.,
52CD822C4489CC95C30972B437D76286,A box of handmade screws.,
FEBA24F14A815C897B5092B7947064A1,A box of handmade springs.,
7364742040CBDDD9B3CEA59FC519AFCF,A box of hazelnut cookies.,
C2F5F286422CC029DE3902BAC24177FF,A box of hazelnuts.,
FA048FDC4B16FB52F6821F9D8C08DFDD,A box of hot chocolate mix.,
87A8554142D18DB277CBAE8DD0E8BF37,"A box of mac & cheese, but organic. Would be better cooked.",
6F056FB04D0A63F34DA871A055C615A5,A box of mac & cheese. Would be better cooked.,
0716E2FC4ADC360A83B56A866667EC0D,A box of nails.,
4B894D364612C4FBCD633A81E354789D,A box of oatmeal.,
B7266CE84B7C8CCDBD5BC3973D92A2D0,A box of oatmeal.,
C3C91B5F4A630E26CF99D49E06B99D83,A box of oatmeal.,
ADF10FB74F3005BD082EF99FE5A2894D,A box of peanuts.,
95BF5A464FF99D577829519C02B49633,A box of penne. Would be better if it was cooked.,
BD477246461A1D0A99F2229C0110C949,A box of pineapple citrus cakes.,
1D211CF04DC0DB5552D7DB8DA2119A70,A box of pistachios.,
3DC9849D4C46C59155C933A88A289EC8,A box of plain boom tarts.,
DBE1A9584B7ECF54B8CCDE8EA82F3F69,A box of powdered detergent.,
DD4FA9B249F66910D46D9B8E0A9E7370,A box of screws.,
AFEACDBA4BA3304CDC542E9FBD7B29A5,A box of spaghetti. Would be better if it was cooked.,
A31EA39E41C221187075CFB1FD03DC8D,A box of springs.,
AC3AB6614C2ABC853F254A9F446A580D,A box of strawberry boom tarts.,
09D90C7D49A70A1DE2B767B8E48FF7E7,"A box of strong, heavy bolts.",
DBBCCC3246749F7217EAECA9D1BB26EC,"A box of strong, heavy bolts.",
C15B2E434604C8DBEF04F386144A8C73,A box of tea bags.,
BFCF3DD94CD021AAFE8E10BD03AF79B4,A box of tissues.,
7632992E40965665222768B4E61504ED,A box of tortillas.,
D8E12675444338F8FB9537A3AE70FAD9,A box of vanilla biscuits.,
772650FC4BEC89F3BF78B18468920AEB,"A box of vegetable broth, usually has broth in it. Would be better in a soup!",
5B2628D5478F2E2AD3676FBFAA7DD24E,A box of walnuts.,
68400B2E494D7A11C79CC08FB41BA2F6,A box of wheat biscuits.,
1B27DC234E3B4CDF5E2A2EB5A2F4CB6F,A box of zitoni tagliati. Would be better if it was cooked.,
5FB38A234212E9E85DFC7D870F38FC3C,A box with enchilada ingredients.,
224052464DE4466827E2B88040F93013,A box with fajita ingredients.,
49CF7D124164E3BEA2AB7593B9D44118,A box with fajita ingredients.,
0906418049B2C0D7CEB5C4BB2DD85BD6,A brass instrument used since 1500 BC.,
4EE258C048E6CD2A6BAAC99787A5C276,A bratwurst roll.,
C2B63D2A42BF3298670C7CAC65E38470,"A bright hawaiian shirt. Doesn't really fit...",
9939DE2948328D8D931A35A524E963D8,A broccoli.,
1ED48AD74F6EFE55129222B82690DE43,A broken bottle.,
11A1218C4D90AEC3478187A695345F93,A broken bottle. Great for bar fights or heated disagreements!,
2ACD9BB948B379D650E54888B8986E82,A brush used when shaving.,
4ECD32EA4796A77EFF47D7AD073C682C,"A bundle of hay used for feeding some farm animals, or yourself.",
7AFBE3244A4AC7416E7652BAB55C5B3C,A bundle of rolled rubber that acts as a great insulator.,
7DDB2C4F460D6207F77BA4A3D78DB67A,A bundle of rolled rubber that acts as a great insulator.,
AA5C919B4602381DA0CED89B4129D2F4,A bundle of thread.<cf><cf>Useful in crafting.,
C4440CDB4FE8DD447FA90CA37BDD2AB0,"A bundle of timing belts. An essential engine part for a car. <cf><cf>Can be installed into a car's engine using the correct tools.",
4EB980604B93827CC0BFAAA871C2688F,A bundle of usable copper wire.,
F173FEC44FA950BADF4DF581969AD3C6,A bundle of usable copper wire.,
EDF8D8A4401F498459E99986126EE1B6,A bundle of wires.,
607526A5486DB50C54385E9E7C3002F0,A button-up shirt.,
392E001549AEFEC07B1CA7B231AA526E,A cabbage.,
0C6BD8C1416F40EE4E46D48B5F679D38,A cabin in the middle of nowhere. Are you sure you want to be this far away from everyone?,
1D25A2E04505FEF0E7F2C3B891874426,A cabin near Chazy Lake.,
FF05B32943258CC4672FE099F974833F,A cabin resort.,
1A23DA3E47700A0D9D9760B01D7AE966,A cabin with a secret.,
212D229942D641C7CD260CA643C4C99E,A can full of corn.,
A633A72846B02E0BA713949243B8C288,A can full of peas.,
4A3D90184F6FE76F875C90A74DFD68CD,A can of bean soup.,
671ED91E4DC65EA8905D10A2E44C7444,A can of chicken noodle soup.,
32546D884A1AF3CD89C6E4B7992DFC10,"A can of chicken soup, but without the noodles!",
790F063245A7B8A1E59FD988392E3EA9,A can of chopped tomatoes.,
3A8585F248CE58C533D2E285C24CC983,"A can of dog food, chicken flavored!",
45EC8271443EFC9FA003DFA18F80041D,A can of grease cleaner.,
F34B7EFA4900292556BCA1BED4341875,A can of hair spray.,
985377C5470EC911603E008741FDC300,A can of herring.,
F37BC5354750DF4B72902F86E55E8147,A can of spray paint.,
928710D7422066497A7F7CADED57414B,A can of tuna.,
F7DEC41D48857B96CA0A95884D675DB6,A can of vegetable soup.,
EA5C99EB4A0BF25A0ABEACBB92AE146F,A can of wet cat food.,
2F14C6564A9C71D7D2DAEEA608115D68,A cantaloupe slice.,
17DFFE9341ADEE266EEA029974701946,A cantaloupe.,
3E31380043A2393925F9F89B6AE1461A,A cap for police.,
AA53AF2E47F65E0C1B4E3CBDDE51C58F,A cap sometimes worn by members of the military.,
A9EDB9B347F038B3F49372B87E2C57EA,A capacitor typically used in advanced electrical-related recipes.,
FE122CAA47DC28E0C11E8B8DE515E442,A capacitor typically used in advanced electrical-related recipes.,
CBF239E54EE8197AE82BFD971462B0A9,A car filter.,
B96035F94630E6749CBB5FA607209E97,A car filter.<cf><cf>Can be installed into a car using the correct tools.,
979DAA784D44BA38AA7C4CAEA6CC74C4,"A car's engine.",
5F440DB94530EFE85FF60F9A100F89E0,"A car's gas tank.",
818B46C942CC930DF964DC9A14AF73EE,"A car's gas tank.",
42E0E34D43D30787CE42C1A9307BAC51,A caramel candy bar.,
7EF7632D4A0949AC64AE1CAD958643CE,A caramelized rib-eye dish.,
F7BA5757483519392BBE90B5C19E7431,A card for a bank. Probably fits in most ATMs.,
BB5F86A14F464B0C661446A355B714D3,A carrot slice.,
BDA75668481EC9BAFB7E26ACEF6580CB,A carrot.,
DFCFB353481A6EADF5A72E90FBCB7C33,A carton of duck eggs.,
7BB9050E4977E814AF2A148F1BDC000F,A casual sports shirt.,
AE0D91EA4AA68D90503A38B87BA6A728,A catfish.,
CDA68BD047F5455009CF0DB2DE877E59,A cave with something inside it.,
EB5874DB4E6350103B6163B4D8CE2FF1,A cavern.,
2CD0F78C434B25BD0154168EA36E0B40,"A cemetary, full of the dead.",
98D018FC459D341DF01DED95A87002DB,A cemetary.,
1F660B7B47700CE0FCA9CE95F7CFD701,A ceramic oven dish.<cf><cf>Can be used for cooking.,
90407492420D6DC43161D2B6749E9BFB,A ceramic oven dish.<cf><cf>Can be used for cooking.,
8617F32243A297794CE92C8DA7581058,A cheap plastic trophy.,
F756ADB244E12F140AFFF0A40180817C,A chess board.,
11BAD4754E653BCD3436828A3FB93D3B,A chicken fajita.,
1C6A861E40BB8FE3FF68DA96F85E7353,A chocolate chip cookie. Yum!,
9FC5CE1C43477FDC83FAA2A2492DC210,A chocolate donut.,
FDB092A4469AFA428778588E5C33DC9C,"A chunk of grass fed, wagyu beef.",
710E906C403A1F71EE98F59D7E493F1B,"A chunk of raw fur pelt gathered from skinning an animal. <cf><cf>Unusable in this state, needs to be dried.",
D9046B604A9C80793549A1B84CF78BAB,"A chunk of raw hard leather gathered from skinning an animal. <cf><cf>Unusable in this state, needs to be dried.",
1086AF664D60FE98357A91B1F898CF97,"A chunk of raw leather gathered from skinning an animal. <cf><cf>Unusable in this state, needs to be dried.",
55FB99A24C502820A87E18AF204607FF,A church.,
5835315A4E862E62D2E67B96DA0302C5,A church.,
19B6DFA84B23A528634D9E90065FC920,A circular saw blade. <cf><cf>Specifically made to fit into a powered cutting tool.,
8B8BE46C4479A13C55FB6CBFE2DEC2E1,A circular saw blade. <cf><cf>Specifically made to fit into a powered cutting tool.,
302C75B143FBD296645C9990818B9C4B,A circular saw. <cf><cf>Useful in crafting. Requires tool battery to function.,
FF1C40284B0FF842B9684E8AA65D6B13,A citrus fruit.,
4C4CFEB844F4EF623F84329E67D5250A,A civic government office for Dannemora.,
DFBA8F1F4F9F77481C9412A7D575B476,A classic American tradition.,
62DA1F14426CBEE1A6D177B6605044EF,"A classic revolver, formerly used by the NYPD. It can still be found around the USA.",
C8BEA5A14A4EDBAAB53DC3A6BE49E486,A claw hammer.<cf><cf>Can be used in crafting.,
AF7A2D6540BACD67589B49A89B511657,A cloth rope used in crafting.,
7A9E1CAE4FCBD1849895F89FB60AF8BB,A cloth rope. Useful in crafting.,
D01B7F3143C64CA886A83DAF812C55DA,"A cloudy jar with a label that reads, ""Nectar Mortuorum""<cf><cf>...and hastily scribbled underneath: ""Donum immortalitatis""",
F6541DB34A5B6891774C31A14AAF6EBD,A club used in golf. What do you expect?,
EE9C0C8041D6E3F362C967A5AFF445DC,A coconut.,
295D8C9644142F25F1E908AAE4A44F2A,A coffee pot typically seen at campsites.,
126E9BC2443CBD767952B68FD1433AFC,A collar specifically made for pets.,
7D7B41094E243A0B2DEE829405673D3A,A collection of brake parts for a car.,
BE0E139A44C983290E037791659FA8FD,A collection of brake parts for a car.<cf><cf>Can be installed into a car using the correct tools.,
5193B26D454DEF3E844C4E95344FAABA,A collection of refined electrical components.,
E826EFD64129BE66FDC7E8AA8DCBABC4,"A collection of refined electrical scrap, combined into useful components.",
8B47416E482BCC0E8268AAA10D8E4222,"A collection of refined, advanced electrical components.",
F3141F5347C30A477FA97282C7A5FC63,"A collection of refined, advanced electrical components.",
7D8911B14B7C4E44490E3487E3EC23B0,A collection of tech parts that can be used in advanced recipes. Hard to come back nowadays.,
781F84004EF72EC3A203BCAFA2397B35,A collection of various bits of plastic parts.,
70B5DED3415CEEED2ADD698414894706,A collection of various rubber shreds. Known for its elasticity and toughness.,
03D3C0F148FA46D66290D5904CB56C5D,A collection of various steel chunks and parts.,
BE8487034F0063B0A768EBADE77CAB51,A comb.,
E033753B41B3AB93C67F89A418C18EE7,A combat knife.,
5979683A4E4E255445EB17A0325696CC,"A comfortable resting place, great for camping trips!",
207B26EB4013548D263A2F90C3D5DE3F,A comfortable resting place.,
BD3A06E848A72CC59BDC68AEB587B45A,A comfortable resting place. ,
